time_ana,D_ana_n1,D_ana_n2,D_ana_n3,D_ana_n4
268,72.13677920114291,64.67602599067398,45.79991782921852,16.938920179180773
270,72.58316965633477,65.05009419076532,46.027965407498804,17.00406653606806
272,73.02903230000156,65.42352554076268,46.25542098135589,17.06897230467242
274,73.47437166643076,65.7963256138467,46.4822902946722,17.133640135542777
276,73.9191922114866,66.1684998875458,46.70857898700543,17.198072626588097
278,74.36349831939404,66.54005375179123,46.9342926029236,17.262272328393514
280,74.80729430423847,66.91099251073892,47.15943659403391,17.326241745276402
282,75.25058441132842,67.2813213844282,47.384016320822646,17.389983336234778
284,75.6933728186398,67.65104551053622,47.608037054608545,17.45349951596386
286,76.1356636449108,68.02016995398915,47.83150398869613,17.5167926612084
288,76.57746094533208,68.38869970191587,48.05442223237102,17.57986510717008
290,77.0187687105831,68.75663966255436,48.276796809524555,17.6427191466009
292,77.45959087041987,69.12399466953457,48.49863266357431,17.70535703254888
294,77.89993129485936,69.49076948332097,48.71993465906135,17.767780979179317
296,78.33979379529904,69.85696879257716,48.94070758315786,17.829993162546383
298,78.77918212636217,70.22259721639118,49.16095614817714,17.891995721939235
300,79.218099992004,70.58765931155563,49.38068499996422,17.953790764591435
302,79.65655103966984,70.95215956567067,49.599898709797586,18.015380360965697
304,80.09453886278882,71.31610240013673,49.81860177779521,18.07676654661678
306,80.53206700253469,71.67949217227672,50.03679863530933,18.137951323477864
308,80.9691389488021,72.04233317652708,50.25449364623921,18.198936660529878
310,81.40575814113308,72.4046296455688,50.471691108275266,18.259724494433076
312,81.84192797116098,72.76638575326267,50.68839525623924,18.320316731349546
314,82.27765178562343,73.12760561826065,50.90461026621037,18.380715249213022
316,82.71293288221666,73.48829329910353,51.12034024976729,18.440921894390026
318,83.14777451253364,73.84845279774228,51.33558925801163,18.500938483893993
320,83.58217988302474,74.20808806070725,51.550361282861914,18.56076680605128
322,84.01615215580863,74.56720298009878,51.764660258140815,18.62040862105125
324,84.44969444945072,74.92580139453854,51.97849006061801,18.679865661472263
326,84.88280984201224,75.28388709282885,52.191854514183085,18.73913963456698
328,85.31550137079589,75.6414638136715,52.40475738946565,18.798232221991004
330,85.74777203118994,75.99853524431119,52.617202402213344,18.85714507883467
332,86.17962477862311,76.35510502288851,52.82919321595753,18.915879835064466
334,86.6110625292742,76.71117673930745,53.04073344296315,18.974438096001442
336,87.04208816075094,77.06675393606582,53.2518266451365,19.032821442776974
338,87.4727045130133,77.42184010937754,53.462476335269635,19.091031432976582
340,87.90291439233293,77.77643871392515,53.6726859824651,19.14906960361158
342,88.33272056747924,78.13055315831727,53.882459006859406,19.206937468134324
344,88.7621257707523,78.48418680634127,54.09179878101953,19.26463651716889
346,89.19113269937839,78.83734297864913,54.3007086318386,19.322168219520364
348,89.61974401606577,79.19002495343895,54.509191841276106,19.379534022541574
350,90.04796234953275,79.54223596710291,54.71725164705993,19.43673535247936
352,90.47579029500773,79.8939792148417,54.92489124335048,19.493773614800403
354,90.9032304147016,80.2452578512454,55.1321137813667,19.550650194496594
356,91.33028523826944,80.59607499086127,55.33892236999788,19.607366456383186
358,91.75695727020522,80.94643371705821,55.54532008595659,19.663923750691293
360,92.18324898592047,81.29633707734881,55.751309968359124,19.720323410020953
362,92.60916282648161,81.64578807710616,55.956895011460546,19.776566745270795
364,93.03470120327465,81.99478968516033,56.16207817105141,19.832655049148535
366,93.45986649846412,82.34334483436169,56.36686236506719,19.888589596470958
368,93.88466106543154,82.69145642211929,56.57125047416959,19.944371644449063
370,94.30908722919315,83.03912731091438,56.77524534229983,20.000002432958265
372,94.73314728679722,83.38636032878908,56.978849777204005,20.055483184793705
374,95.15684350770073,83.73315826981016,57.182066550930216,20.110815105910667
376,95.58017813659775,84.07952389747744,57.38489840369157,20.16599938750802
378,96.00315339664498,84.4254599486092,57.58734804827435,20.22103720841063
380,96.42577148126419,84.77096912350648,57.789418158766225,20.275929728867947
382,96.84803455832572,85.11605409098857,57.991111376279775,20.330678093657372
384,97.2699447707368,85.46071748911034,58.19243030974143,20.385283432486606
386,97.69150423680632,85.80496192561054,58.39337753637358,20.439746860228393
388,98.11271505059415,86.1487899783415,58.59395560215561,20.49406947714425
390,98.53357928224477,86.49220419568,58.79416702226398,20.548252369097092
392,98.95409897830582,86.83520709691935,58.99401428149122,20.60229660775279
394,99.37427616268809,87.17780117343364,59.19349983554591,20.656203251261392
396,99.7941128411484,87.51998889407952,59.392626117186445,20.70997334756829
398,100.21361099504102,87.86177269768771,59.59139552762974,20.7636079297152
400,100.6327725831834,88.20315499531623,59.789810439094445,20.817108017198784
402,101.05159954290855,88.54413817152485,59.98787319622814,20.870474616722568
404,101.47009379037166,88.88472458475232,60.18558611651151,20.923708722392593
406,101.88825722084486,89.22491656767913,60.38295149064646,20.976811315904843
408,102.30609170900043,89.56471642757629,60.57997158292856,21.029783366724363
410,102.72359910918217,89.90412644663975,60.77664863160343,21.08262583225616
412,103.14078125572736,90.24314888238564,60.97298484929237,21.13533965805337
414,103.55763996620323,90.58178597156366,61.168982427400934,21.187925780162626
416,103.97417703880083,90.92003992701775,61.364643532543525,21.240385123186236
418,104.39039425160432,91.25791293681047,61.559970305531,21.292718599719635
420,104.80629336407601,91.59540716602199,61.75496486338632,21.34492711141372
422,105.2218761173152,91.93252475706866,61.9496292996845,21.39701154913832
424,105.63714423430783,92.26926783001053,62.14396568488033,21.448972793139422
426,106.05209942016712,92.60563848284798,62.33797606662388,21.500811713190103
428,106.46674336236536,92.94163879180729,62.53166247006398,21.552529168735187
430,106.88107773095653,93.27727081161541,62.725026898139355,21.604126009029628
432,107.29510418009076,93.61253657733678,62.91807133363471,21.655603074217165
434,107.70882434856894,93.94743810504953,63.11079773992575,21.70696119571087
436,108.12223985723868,94.28197738870077,63.303208057408966,21.758201194275223
438,108.5353523106816,94.61615640215253,63.495304205794234,21.8093238812314
440,108.94816329745386,94.94997709947761,63.68708808442117,21.860330058610067
442,109.36067439029846,95.28344141522126,63.8785615725368,21.911220519283795
444,109.7728871463504,95.61655126465412,64.06972652956388,21.96199604709463
446,110.1848031073349,95.94930854401679,64.26058479535966,22.01265741697686
448,110.59642379975858,96.28171513075557,64.45113819046524,22.063205395074927
450,111.00775073550714,96.61377288425129,64.64138851690863,22.113640739153457
452,111.41878541346377,96.945483647785,64.83133756039767,22.1639641997403
454,111.82952931699575,97.27684924549538,65.02098708688702,22.21417651830325
456,112.2399839150371,97.60787148369502,65.2103388440416,22.264278428008794
458,112.65015066245545,97.9385521513189,65.39939456172576,22.31427065396719
460,113.0600310002332,98.2688930201481,65.58815595223975,22.364153913344563
462,113.46962635564347,98.59889584502662,65.77662471054877,22.413928915471185
464,113.87893814242021,98.92856236407142,65.96480251450465,22.463596361946017
466,114.28796776092291,99.25789429887585,66.15269102506001,22.513156946737467
468,114.6967165984177,99.5868933548541,66.3402918866405,22.562611356366897
470,115.10518603129893,99.91556122394317,66.527606730154,22.611960271470046
472,115.51337742242096,100.24389958136479,66.7146371693559,22.661204364887013
474,115.92129212137858,100.57191008596924,66.9013848012211,22.71034430184592
476,116.32893146531244,100.89959438121673,67.08785120702895,22.75938074051928
478,116.73629677905502,101.22695409535781,67.27403795255267,22.808314332112506
480,117.1433893752718,101.5539908416077,67.459946588242,22.857145720949035
482,117.55021055459721,101.88070621831454,67.64557864939907,22.905875544552043
484,117.95676160576572,102.20710180912138,67.83093565634769,22.954504433722764
486,118.36304380573782,102.53317918312223,68.01601911459575,23.00303301261539
488,118.76905841982096,102.85893989501167,68.20083051499088,23.05146189880859
490,119.17480670178561,103.18438548522869,68.38537133386953,23.099791703373597
492,119.58028989397609,103.50951748009402,68.5696430331991,23.14802303093893
494,119.98550922807385,103.83433739274062,68.75364706160586,23.196156480216455
496,120.39046593029508,104.15884672943395,68.9373848614228,23.244192647663013
498,120.79516121314435,104.48304697955102,69.12085785748653,23.292132121636378
500,121.19959627738494,104.80693961797776,69.30406745980395,23.339975483775213
502,121.60377231329718,105.13052610664124,69.48701506525279,23.38772330987592
504,122.00769050079683,105.45380789465577,69.6697020577342,23.435376169963348
506,122.41135200954946,105.77678641846455,69.8521298083203,23.48293462835909
508,122.81475799908137,106.09946310197674,70.03429967539695,23.53039924374723
510,123.21790961888658,106.42183935669989,70.21621300480138,23.577770569237675
512,123.62080800853023,106.74391658186799,70.39787112995494,23.62504915242696
514,124.02345429774824,107.06569616456476,70.57927537199087,23.672235535456593
516,124.42584960654327,107.38717947984259,70.76042703987711,23.719330255068922
518,124.82799504527684,107.7083678908368,70.94132743053409,23.76633384266051
520,125.22989171555838,108.02926274985113,71.12197783002969,23.813246824889212
522,125.63154071343277,108.34986540224527,71.30237951788145,23.860069725878436
524,126.03294312327202,108.67017717899058,71.4825337587927,23.906803062962638
526,126.4341000199513,108.99019939932448,71.6624418055875,23.953447348188952
528,126.83501246943956,109.30993337147208,71.8421049000025,24.000003088717367
530,127.23568152889581,109.62938039276548,72.02152427281055,24.046470786877563
532,127.63610824676273,109.94854174975943,72.20070114394088,24.092850940223943
534,128.03629366285742,110.2674187183437,72.37963672259527,24.139144041588832
536,128.43623880845925,110.58601256385201,72.55833220736072,24.18535057913378
538,128.83594470639522,110.90432454116745,72.7367887863183,24.231471036399082
540,129.23541237112218,111.22235589482455,72.9150076371482,24.277505892351435
542,129.6346428088064,111.5401078591078,73.09298992723117,24.323455621429723
544,130.03363701740037,111.85758165814694,73.27073681374625,24.369320693589014
546,130.43239598762975,112.17477850712287,73.44824944499732,24.415101574972304
548,130.8309207047307,112.49169961438987,73.62552896275344,24.460798729100087
550,131.2292121440841,112.808346176148,73.80257649634761,24.50641261385039
552,131.62727127317422,113.12471937883542,73.97939316531604,24.551943682801205
554,132.02509905185897,113.44082039945944,74.15598007975713,24.597392385408234
556,132.42269643244936,113.75665040569501,74.3323383404333,24.642759167051295
558,132.82006435978698,114.07221055598058,74.50846903886982,24.688044469079383
560,133.21720377131936,114.3875019996113,74.68437325745104,24.73324872885432
562,133.61411559717308,114.7025258768298,74.8600520695137,24.778372379793083
564,134.01080076022492,115.01728331891402,75.03550653943738,24.823415851408694
566,134.40726017617078,115.33177544826286,75.21073772273226,24.868379569349777
568,134.8034947535925,115.64600337847888,75.385746666124,24.913263955438737
570,135.1995053940227,115.95996821444854,75.5605344076358,24.958069427708537
572,135.59529299295238,116.27367105357625,75.73510197793632,25.00279640107725
574,135.9908584404431,116.58711298653424,75.90945040115648,25.04744528775512
576,136.3862026183613,116.9002950938798,76.08358069117267,25.092016495367602
578,136.78132640187675,117.21321844788969,76.2574938536134,25.13651042796191
580,137.17623065958043,117.52588411270528,76.43119088601284,25.180927486080055
582,137.57091625355076,117.83829314441452,76.60467277789515,25.225268066796986
584,137.965384039418,118.15044659113187,76.77794051085651,25.269532563757668
586,138.35963486642743,118.46234549307619,76.95099505864508,25.31372136721314
588,138.75366957750026,118.77399088264663,77.12383738723874,25.357834864055487
590,139.14748900929357,119.08538378449659,77.29646845492073,25.401873437851823
592,139.54109399225814,119.3965252156055,77.46888921235309,25.445837468877166
594,139.93448535069496,119.70741618534878,77.64110060264797,25.48972733414632
596,140.32766390280983,120.01805769556566,77.81310356143678,25.533543407444697
598,140.72063046171203,120.32845074178368,77.98489901820477,25.577286059992172
600,141.11338583524045,120.63859631300645,78.15648789605378,25.620955660320757
602,141.505930824428,120.94849538983256,78.32787110963935,25.66455257323889
604,141.89826622453316,121.25814894572041,78.4990495665495,25.708077160517583
606,142.29039282510104,121.56755794706375,78.6700241673825,25.75152978092569
608,142.6823114100186,121.87672335326026,78.840795805817,25.794910790261476
610,143.07402275756894,122.18564611677859,79.01136536868067,25.838220541383336
612,143.46552764048414,122.49432718322385,79.18173373601705,25.88145938423978
614,143.85682682599665,122.80276749140147,79.35190178115063,25.924627665898527
616,144.24792107588982,123.11096797337963,79.52187037075049,25.967725730574877
618,144.63881114654677,123.41892955454986,79.69164036489205,26.01075391965922
620,145.0294977889982,123.72665315368639,79.86121261711726,26.053712571743755
622,145.41998174897168,124.0341396830071,80.03058797449685,26.096602022650313
624,145.8102637678548,124.34139004935633,80.19976727891228,26.139422606062148
626,146.20034458200521,124.64840515335861,80.3687513661314,26.182174653063257
628,146.59022492210536,124.95518588862713,80.53754106494372,26.224858491707078
630,146.97990551379766,125.26173314254406,80.70613719800484,26.26747444743182
632,147.36938707773243,125.56804779631973,80.87454058189677,26.310022843087392
634,147.75867032961443,125.87413072505048,81.04275202718688,26.352503998961694
636,148.1477559802487,126.17998279777527,81.21077233848554,26.39491823280629
638,148.53664473558504,126.4856048775311,81.37860231450237,26.43726585986147
640,148.92533729676208,126.79099782140715,81.54624274810129,26.479547192880652
642,149.31383436014954,127.09616248059764,81.71369442635421,26.521762542154185
644,149.7021366173903,127.40109970045361,81.8809581305933,26.563912215532515
646,150.09024475544072,127.70581032053323,82.04803463646213,26.605996518448713
648,150.478159456645,128.0102951746933,82.21492471401103,26.64801575396283
650,150.86588140005222,128.31455509270882,82.3816291294462,26.689970223617912
652,151.25341125984158,128.61859089833743,82.54814864303182,26.731860226407882
654,151.6407497051396,128.92240340909552,82.71448400884431,26.773686058654388
656,152.02789740063366,129.22599343701256,82.88063597558514,26.815448014403447
658,152.41485500661017,129.52936178867844,83.04660528662883,26.85714638544654
660,152.80162317899195,129.83250926528976,83.21239268006958,26.898781461341137
662,153.18820256937443,130.13543666269493,83.3779988887667,26.940353529430652
664,153.57459382506127,130.43814477143806,83.5434246403889,26.981862874863833
666,153.96079758909877,130.7406343768019,83.70867065745742,27.02330978061359
668,154.34681450030956,131.04290625884937,83.87373765738784,27.06469452749526
670,154.73264519332534,131.34496119246444,84.0386263525308,27.10601739418428
672,155.1182902986186,131.64679994739132,84.20333745021152,27.147278657233336
674,155.50375044253363,131.9484232882729,84.3678716527681,27.18847859108889
676,155.88902624731628,132.249831974688,84.53222965758856,27.229617468107215
678,156.2741183311433,132.55102676118736,84.69641215714687,27.27069555856977
680,156.6590273081503,132.8520083973287,84.86041983903755,27.311713130698095
682,157.04375378845907,133.1527776277104,85.0242533860093,27.352670450668086
684,157.42829837853313,133.45333519240938,85.18791347643483,27.393567782837813
686,157.8126616845051,133.75368183107275,85.35140078872823,27.434405391906605
688,158.19684430675537,134.05381827625183,85.51471599414067,27.475183539388308
690,158.5808468409816,134.35374525471724,85.67785975817829,27.515902484302934
692,158.96466987914212,134.65346348861968,85.84083274185312,27.55656248378668
694,159.34831400948693,134.95297369552813,86.00363560172157,27.597163793108727
696,159.73177981658776,135.25227658846734,86.16626898992206,27.63770666568764
698,160.11506788136768,135.55137287595426,86.3287335542116,27.678191353107362
700,160.49817878112992,135.85026326203405,86.4910299380017,27.718618105132773
702,160.881113089586,136.14894844631476,86.65315878039334,27.75898716972485
704,161.26387137688323,136.44742912400162,86.81512071621088,27.799298793055424
706,161.64645420963151,136.74570598593013,86.97691637603542,27.8395532195215
708,162.02886215092946,137.04377971859853,87.13854638623695,27.879750691759178
710,162.41109576038986,137.34165100419946,87.30001136900587,27.91989145065716
712,162.7931555941645,137.63932052065056,87.46131194238349,27.959975735369856
714,163.17504220496818,137.9367889416245,87.62244872029164,28.000003783330037
716,163.5567561421022,138.23405693657796,87.78342231256158,28.03997583026113
718,163.93829795147707,138.53112517077994,87.94423332496176,28.079892110189057
720,164.3196681761497,138.8279943059738,88.10488235990515,28.119752855782178
722,164.7008673582684,139.1246650027738,88.26537001901563,28.15955829958901
724,165.0818960349272,139.42113791555767,88.42569689765128,28.1993086713919
726,165.4627547396757,139.71741369432664,88.58586358689584,28.239004199167226
728,165.84344400288438,140.01349298515632,88.74587067403958,28.27864510931594
730,166.22396435177004,140.30937643022764,88.90571874261035,28.318231626677083
732,166.60431631042016,140.60506466785765,89.06540837240404,28.357763974540944
734,166.98450039981722,140.90055833252907,89.22494013951439,28.39724237466195
736,167.36451713786218,141.19585805491988,89.38431461636218,28.436667047271207
738,167.74436703939753,141.49096446193172,89.54353237172363,28.47603821108877
740,168.12405061623002,141.78587817671811,89.70259397075831,28.515356083335604
742,168.50356837715262,142.08059981871156,89.86149997503628,28.5546208797452
744,168.88292082796607,142.37513000365058,90.02025094256454,28.593832814574938
746,169.26210847150003,142.66946934360556,90.17884742781295,28.632992100617102
748,169.6411318076335,142.96361844700442,90.33728998173937,28.67209894920961
750,170.019991333315,143.25757791865743,90.49557915181421,28.711153570246424
752,170.3986875425819,143.55134835978134,90.65371548204426,28.750156172187673
754,170.77722092657956,143.84493036802303,90.81169951299594,28.78910696206944
756,171.1555919742559,144.13832453831628,90.96953178270894,28.82800614594094
758,171.53380117317622,144.43153146388667,91.12721282776845,28.866853929377747
760,171.91184900668236,144.72455173274847,91.28474317955887,28.905650515682645
762,172.28973595527464,145.01738592940887,91.44212336608348,28.94439610675757
764,172.66746249672948,145.31003463501332,91.59935391211766,28.98309090317591
766,173.04502910612007,145.60249842737102,91.75643533923449,29.021735104193464
768,173.42243625583683,145.89477788098034,91.91336816582971,29.0603289077592
770,173.7996844156072,146.1868735670534,92.07015290714634,29.098872510525794
772,174.17677405251538,146.47878605354043,92.22679007529868,29.13736610785992
774,174.5537056310214,146.7705159051535,92.38328017929587,29.175809893852303
776,174.9304796129799,147.0620636833899,92.53962372506494,29.214204061327585
778,175.30709645765862,147.3534299465548,92.69582121547339,29.25254880185392
780,175.68355662175637,147.64461524978373,92.85187315035115,29.29084430575234
782,176.05986055942066,147.93562014506446,93.00778002651225,29.329090762105935
784,176.43600872226494,148.22644518125824,93.16354233777582,29.367288358768757
786,176.81200155938546,148.5170909041209,93.31916057498665,29.405437282374514
788,177.18783951737777,148.80755785632306,93.47463522603523,29.44353771834505
790,177.56352304035278,149.09784657747025,93.62996677587738,29.481589850898544
792,177.9390525707195,149.38795760506954,93.78515570755647,29.51959386353254
794,178.31442854908022,149.67789147440007,93.94020250206474,29.557549938957198
796,178.68965141268575,149.96764871660574,94.09510763632183,29.59545825813729
798,179.06472159640833,150.25722985989654,94.24987158444544,29.633319000892765
800,179.43963953276904,150.54663542958258,94.40449481778596,29.671132345914156
802,179.81440565195504,150.83586594809552,94.55897780494749,29.708898470771565
804,180.18902038183657,151.12492193500938,94.71332101180869,29.746617551923507
806,180.56348414798344,151.41380390706135,94.86752490154299,29.784289764725553
808,180.93779737368155,151.70251237817192,95.02158993463865,29.821915283438848
810,181.31196047994874,151.99104785946471,95.17551656891831,29.859494281238383
812,181.68597388555065,152.27941085928617,95.32930525955815,29.89702693022116
814,182.0598380070161,152.56760188322448,95.48295645910676,29.93451340141413
816,182.43355325865227,152.8556214341285,95.63647061750352,29.971953864782005
818,182.80712005255947,153.14347001212602,95.78984818209668,30.009348489234863
