node_id,D_tmax,alpha_c,normed_alpha_c,beta_exp_rough
378,1655.1435906080078,1.1993793874787793,0.17706357794649416,0.8047089191508364
379,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
380,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
381,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
382,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
383,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
384,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
385,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
386,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
387,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
388,3360.012124064324,1.4551082041098093,0.21481665235266428,0.8815852111186466
389,3360.012124064324,1.455108204109809,0.2148166523526642,0.8815852111186466
390,3360.012124064324,1.4551082041098096,0.2148166523526643,0.8815852111186466
391,3360.012124064324,1.4551082041098093,0.21481665235266428,0.8815852111186466
392,3360.012124064324,1.455108204109809,0.2148166523526642,0.8815852111186466
393,360.95914761596265,1.1547911129468367,0.17048104075642093,0.6393645131018189
394,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
395,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
396,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
397,360.95914761596265,1.1547911129468367,0.17048104075642093,0.6393645131018189
398,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
399,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
400,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
401,3092.8827338979972,1.4057114740755323,0.20752424608819453,0.8725908635292084
402,4516.670331912742,1.8006808005430999,0.2658333039672652,0.9137045982294525
403,3255.4111393130756,1.4570198430960912,0.21509886633948674,0.8781514613027984
404,3092.8827338979977,1.4057114740755325,0.20752424608819456,0.8725908635292084
405,3092.8827338979972,1.4057114740755319,0.20752424608819448,0.8725908635292084
406,37.41606671972284,1.0488687164522525,0.15484378810409447,0.39326453283200224
407,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
408,1327.9774573002846,1.2758753284011526,0.18835662261568037,0.7807976757133482
409,1175.7044082255527,1.225790915026723,0.18096269411898552,0.7675745366397797
410,1327.9774573002846,1.2758753284011526,0.18835662261568037,0.7807976757133482
411,1175.7044082255527,1.225790915026723,0.18096269411898552,0.7675745366397797
412,1327.9774573002846,1.2758753284011526,0.18835662261568037,0.7807976757133482
413,939.5305074100418,1.1710215465381024,0.17287712882771383,0.7432277216505755
414,266.2450056958041,1.0604488576606015,0.15655335661667838,0.6063203674740493
415,902.007376455755,1.3529033214889894,0.1997282137907134,0.7388025222848567
416,3880.2166726524983,1.6000828083121954,0.23621915634717744,0.8972139943566723
417,1700.1993074273992,1.167164416801255,0.17230770334071618,0.8076249587331414
418,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
419,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
420,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
421,37.41606671972284,1.0488687164522525,0.15484378810409447,0.39326453283200224
422,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
423,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
424,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
425,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
426,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
427,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
428,1251.6100000280148,1.230058687555723,0.1815927425271335,0.7743672560960949
429,310.3366435287618,1.0549600561527246,0.15574304851586487,0.6229582646684879
430,52.85584958402813,1.0937286718694716,0.1614664333618141,0.43077326447417086
431,37.41606671972284,1.0488687164522528,0.1548437881040945,0.39326453283200224
432,37.41606671972284,1.0488687164522525,0.15484378810409447,0.39326453283200224
433,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
434,22.966230336018675,1.0467705898755963,0.1545340430788541,0.3402724290488835
435,338.53847628489484,1.1097956734611247,0.16383839407615516,0.632402008793397
436,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
437,103.8973578295261,1.0981308158956036,0.16211631894434125,0.5041511258338385
438,103.8973578295261,1.0981308158956038,0.16211631894434128,0.5041511258338385
439,181.16634818432044,1.14750576765175,0.16940551009615556,0.5645193825582564
440,81.50196663241816,1.0512715222970677,0.1551985127262076,0.47779202208469485
441,155.97291855929123,1.1025430445941353,0.16276769332031957,0.5482622996827555
442,349.09402208634884,1.0591296484410184,0.15635860264064882,0.6357356029961969
443,1389.4309641538164,1.3233781558533795,0.1953694333068388,0.7857092432781885
444,37.41606671972284,1.0488687164522528,0.1548437881040945,0.39326453283200224
445,52.85584958402813,1.0937286718694714,0.16146643336181407,0.43077326447417086
446,360.95914761596265,1.1547911129468367,0.17048104075642093,0.6393645131018189
447,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
448,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
449,360.95914761596265,1.1547911129468365,0.1704810407564209,0.6393645131018189
450,675.6779075756413,1.0652699783878852,0.15726509544977546,0.7074349297923488
451,3.783788644415529,1.0,0.14762933213209564,0.144481717375909
452,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
453,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
454,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
455,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
456,3360.012124064324,1.4551082041098091,0.21481665235266426,0.8815852111186466
457,3360.012124064324,1.4551082041098096,0.2148166523526643,0.8815852111186466
458,3360.012124064324,1.4551082041098093,0.21481665235266428,0.8815852111186466
459,3360.012124064324,1.455108204109809,0.2148166523526642,0.8815852111186466
460,753.6954106553219,1.1616755840960946,0.17149739063426858,0.7192989677017416
461,753.6954106553221,1.1616755840960944,0.17149739063426853,0.7192989677017416
462,753.6954106553219,1.1616755840960948,0.1714973906342686,0.7192989677017416
463,1658.0652685255993,1.2951032276770813,0.19119522454408894,0.8049004055587804
464,1496.2584362363034,1.252319636802156,0.1848791115970109,0.7937516530174507
465,457.150491648762,1.1053423180016253,0.16318094818392243,0.6650147977930297
466,457.150491648762,1.1053423180016253,0.16318094818392243,0.6650147977930297
